ChurnEventID,CustomerID,SubscriptionID,Churned,ChurnDate,ChurnReason
CHURN0002402,CUST00862,SUB000862,True,2025-10-28,Moved to competitor
CHURN0002403,CUST03433,SUB003433,False,,
CHURN0002404,CUST01281,SUB001281,True,2025-11-15,Price
CHURN0002405,CUST02181,SUB002181,True,2024-09-14,Poor experience
CHURN0002406,CUST03348,SUB003348,True,2025-06-02,Lack of features
CHURN0002407,CUST01800,SUB001800,False,,
CHURN0002408,CUST01707,SUB001707,True,2025-07-18,Lack of features
CHURN0002409,CUST03020,SUB003020,False,,
CHURN0002410,CUST02561,SUB002561,False,,
CHURN0002411,CUST02361,SUB002361,True,2025-11-06,Price
CHURN0002412,CUST00576,SUB000576,False,,
CHURN0002413,CUST02934,SUB002934,True,2025-11-12,Found alternative
CHURN0002414,CUST02004,SUB002004,True,2025-01-23,Billing issue
CHURN0002415,CUST01308,SUB001308,False,,
CHURN0002416,CUST03193,SUB003193,True,2024-09-21,Found alternative
CHURN0002417,CUST03179,SUB003179,False,,
CHURN0002418,CUST01957,SUB001957,False,,
CHURN0002419,CUST02735,SUB002735,False,,
CHURN0002420,CUST02021,SUB002021,True,2025-10-25,Lack of features
CHURN0002421,CUST03276,SUB003276,True,2025-11-08,Other
CHURN0002422,CUST02213,SUB002213,False,,
CHURN0002423,CUST02353,SUB002353,True,2025-02-08,Poor experience
CHURN0002424,CUST01656,SUB001656,True,2025-11-10,Moved to competitor
CHURN0002425,CUST01580,SUB001580,True,2024-10-26,Found alternative
CHURN0002426,CUST01848,SUB001848,False,,
CHURN0002427,CUST02204,SUB002204,False,,
CHURN0002428,CUST01391,SUB001391,True,2025-07-04,Price
CHURN0002429,CUST01743,SUB001743,False,,
CHURN0002430,CUST01926,SUB001926,False,,
CHURN0002431,CUST00620,SUB000620,True,2025-11-07,Price
CHURN0002432,CUST01275,SUB001275,False,,
CHURN0002433,CUST00957,SUB000957,False,,
CHURN0002434,CUST01940,SUB001940,False,,
CHURN0002435,CUST02382,SUB002382,False,,
CHURN0002436,CUST00969,SUB000969,True,2025-05-07,Billing issue
CHURN0002437,CUST02559,SUB002559,False,,
CHURN0002438,CUST01317,SUB001317,True,2025-08-02,Poor experience
CHURN0002439,CUST01044,SUB001044,True,2025-07-14,Lack of features
CHURN0002440,CUST00282,SUB000282,False,,
CHURN0002441,CUST02845,SUB002845,True,2025-11-15,Billing issue
CHURN0002442,CUST03073,SUB003073,True,2025-10-29,Found alternative
CHURN0002443,CUST02167,SUB002167,False,,
CHURN0002444,CUST01059,SUB001059,False,,
CHURN0002445,CUST00198,SUB000198,True,2025-06-04,Price
CHURN0002446,CUST02533,SUB002533,False,,
CHURN0002447,CUST01083,SUB001083,True,2025-09-25,Infrequent use
CHURN0002448,CUST02885,SUB002885,True,2025-11-17,Infrequent use
CHURN0002449,CUST01185,SUB001185,False,,
CHURN0002450,CUST01009,SUB001009,False,,
CHURN0002451,CUST02739,SUB002739,False,,
CHURN0002452,CUST01230,SUB001230,True,2025-03-11,Infrequent use
CHURN0002453,CUST01036,SUB001036,True,2024-12-09,Infrequent use
CHURN0002454,CUST00490,SUB000490,True,2025-08-07,Lack of features
CHURN0002455,CUST00276,SUB000276,False,,
CHURN0002456,CUST02741,SUB002741,True,2025-10-27,Infrequent use
CHURN0002457,CUST02290,SUB002290,True,2025-11-15,Other
CHURN0002458,CUST01240,SUB001240,False,,
CHURN0002459,CUST01275,SUB001275,False,,
CHURN0002460,CUST00126,SUB000126,False,,
CHURN0002461,CUST00217,SUB000217,True,2025-04-08,Billing issue
CHURN0002462,CUST03378,SUB003378,False,,
CHURN0002463,CUST01209,SUB001209,True,2025-08-04,Infrequent use
CHURN0002464,CUST03111,SUB003111,True,2025-02-28,Lack of features
CHURN0002465,CUST01247,SUB001247,True,2025-09-22,Other
CHURN0002466,CUST03256,SUB003256,False,,
CHURN0002467,CUST02543,SUB002543,False,,
CHURN0002468,CUST02475,SUB002475,False,,
CHURN0002469,CUST03250,SUB003250,False,,
CHURN0002470,CUST00919,SUB000919,True,2025-02-05,Infrequent use
CHURN0002471,CUST03500,SUB003500,False,,
CHURN0002472,CUST01318,SUB001318,True,2025-09-14,Found alternative
CHURN0002473,CUST02199,SUB002199,False,,
CHURN0002474,CUST02432,SUB002432,True,2025-07-13,Lack of features
CHURN0002475,CUST01662,SUB001662,True,2025-09-22,Infrequent use
CHURN0002476,CUST00308,SUB000308,True,2025-09-22,Other
CHURN0002477,CUST01360,SUB001360,True,2025-10-20,Billing issue
CHURN0002478,CUST01970,SUB001970,False,,
CHURN0002479,CUST02794,SUB002794,False,,
CHURN0002480,CUST00892,SUB000892,False,,
CHURN0002481,CUST00375,SUB000375,False,,
CHURN0002482,CUST03080,SUB003080,False,,
CHURN0002483,CUST02034,SUB002034,True,2025-06-29,Poor experience
CHURN0002484,CUST01365,SUB001365,True,2025-03-25,Billing issue
CHURN0002485,CUST00129,SUB000129,False,,
CHURN0002486,CUST01015,SUB001015,True,2025-11-11,Price
CHURN0002487,CUST01800,SUB001800,False,,
CHURN0002488,CUST02717,SUB002717,True,2025-08-01,Moved to competitor
CHURN0002489,CUST03424,SUB003424,True,2025-11-16,Price
CHURN0002490,CUST01382,SUB001382,True,2025-08-18,Poor experience
CHURN0002491,CUST00517,SUB000517,True,2025-09-12,Found alternative
CHURN0002492,CUST01519,SUB001519,False,,
CHURN0002493,CUST00086,SUB000086,True,2025-06-30,Moved to competitor
CHURN0002494,CUST01199,SUB001199,True,2025-10-03,Price
CHURN0002495,CUST03265,SUB003265,False,,
CHURN0002496,CUST02359,SUB002359,False,,
CHURN0002497,CUST01143,SUB001143,True,2025-09-05,Price
CHURN0002498,CUST03290,SUB003290,True,2025-10-08,Lack of features
CHURN0002499,CUST02475,SUB002475,True,2024-08-07,Infrequent use
CHURN0002500,CUST01994,SUB001994,True,2025-11-15,Infrequent use
CHURN0002501,CUST03486,SUB003486,False,,
CHURN0002502,CUST02162,SUB002162,False,,
CHURN0002503,CUST03217,SUB003217,True,2025-08-07,Poor experience
CHURN0002504,CUST00303,SUB000303,True,2025-03-31,Infrequent use
CHURN0002505,CUST02792,SUB002792,False,,
CHURN0002506,CUST00588,SUB000588,True,2025-10-14,Lack of features
CHURN0002507,CUST00987,SUB000987,True,2025-11-14,Lack of features
CHURN0002508,CUST01864,SUB001864,False,,
CHURN0002509,CUST00345,SUB000345,False,,
CHURN0002510,CUST00814,SUB000814,False,,
CHURN0002511,CUST01988,SUB001988,True,2025-04-02,Other
CHURN0002512,CUST02849,SUB002849,True,2024-09-27,Found alternative
CHURN0002513,CUST03073,SUB003073,True,2025-06-09,Moved to competitor
CHURN0002514,CUST03219,SUB003219,True,2025-03-28,Other
CHURN0002515,CUST01311,SUB001311,True,2025-10-20,Moved to competitor
CHURN0002516,CUST02000,SUB002000,True,2025-02-02,Found alternative
CHURN0002517,CUST01678,SUB001678,True,2024-05-28,Found alternative
CHURN0002518,CUST03125,SUB003125,True,2025-11-17,Poor experience
CHURN0002519,CUST01328,SUB001328,True,2025-10-07,Infrequent use
CHURN0002520,CUST01093,SUB001093,False,,
CHURN0002521,CUST02409,SUB002409,True,2025-10-13,Found alternative
CHURN0002522,CUST03292,SUB003292,True,2025-09-24,Found alternative
CHURN0002523,CUST01010,SUB001010,True,2025-10-05,Billing issue
CHURN0002524,CUST00704,SUB000704,True,2025-03-06,Other
CHURN0002525,CUST00575,SUB000575,True,2025-10-11,Infrequent use
CHURN0002526,CUST01609,SUB001609,False,,
CHURN0002527,CUST03233,SUB003233,False,,
CHURN0002528,CUST01113,SUB001113,True,2025-07-09,Price
CHURN0002529,CUST00688,SUB000688,True,2025-11-13,Price
CHURN0002530,CUST02829,SUB002829,True,2025-10-09,Moved to competitor
CHURN0002531,CUST02633,SUB002633,False,,
CHURN0002532,CUST02637,SUB002637,True,2025-04-22,Other
CHURN0002533,CUST03231,SUB003231,True,2025-10-10,Price
CHURN0002534,CUST00489,SUB000489,True,2025-03-03,Price
CHURN0002535,CUST03019,SUB003019,True,2025-11-07,Lack of features
CHURN0002536,CUST01348,SUB001348,True,2025-05-22,Billing issue
CHURN0002537,CUST03453,SUB003453,True,2025-10-19,Infrequent use
CHURN0002538,CUST03174,SUB003174,True,2025-04-30,Moved to competitor
CHURN0002539,CUST00494,SUB000494,True,2025-08-14,Lack of features
CHURN0002540,CUST01668,SUB001668,True,2025-08-16,Price
CHURN0002541,CUST01638,SUB001638,False,,
CHURN0002542,CUST00019,SUB000019,False,,
CHURN0002543,CUST02445,SUB002445,True,2025-10-26,Found alternative
CHURN0002544,CUST01001,SUB001001,True,2025-08-09,Other
CHURN0002545,CUST03351,SUB003351,False,,
CHURN0002546,CUST00851,SUB000851,False,,
CHURN0002547,CUST01389,SUB001389,True,2025-09-08,Found alternative
CHURN0002548,CUST01355,SUB001355,False,,
CHURN0002549,CUST01368,SUB001368,False,,
CHURN0002550,CUST00822,SUB000822,False,,
CHURN0002551,CUST00455,SUB000455,True,2025-08-17,Lack of features
CHURN0002552,CUST01625,SUB001625,True,2025-04-22,Billing issue
CHURN0002553,CUST02773,SUB002773,False,,
CHURN0002554,CUST03137,SUB003137,True,2025-11-16,Lack of features
CHURN0002555,CUST03148,SUB003148,False,,
CHURN0002556,CUST00711,SUB000711,False,,
CHURN0002557,CUST02191,SUB002191,False,,
CHURN0002558,CUST00917,SUB000917,False,,
CHURN0002559,CUST02876,SUB002876,False,,
CHURN0002560,CUST02653,SUB002653,True,2025-10-08,Found alternative
CHURN0002561,CUST01497,SUB001497,False,,
CHURN0002562,CUST01441,SUB001441,False,,
CHURN0002563,CUST00305,SUB000305,False,,
CHURN0002564,CUST00736,SUB000736,True,2025-09-02,Lack of features
CHURN0002565,CUST02339,SUB002339,True,2025-11-07,Billing issue
CHURN0002566,CUST01964,SUB001964,True,2025-10-16,Billing issue
CHURN0002567,CUST02150,SUB002150,True,2025-05-23,Infrequent use
CHURN0002568,CUST02010,SUB002010,True,2025-04-30,Found alternative
CHURN0002569,CUST03339,SUB003339,False,,
CHURN0002570,CUST02915,SUB002915,False,,
CHURN0002571,CUST03016,SUB003016,True,2025-04-08,Lack of features
CHURN0002572,CUST03022,SUB003022,False,,
CHURN0002573,CUST02890,SUB002890,False,,
CHURN0002574,CUST00962,SUB000962,True,2025-07-16,Other
CHURN0002575,CUST02990,SUB002990,False,,
CHURN0002576,CUST01027,SUB001027,False,,
CHURN0002577,CUST02133,SUB002133,True,2025-10-25,Poor experience
CHURN0002578,CUST02376,SUB002376,False,,
CHURN0002579,CUST02864,SUB002864,False,,
CHURN0002580,CUST01474,SUB001474,True,2025-11-12,Billing issue
CHURN0002581,CUST02502,SUB002502,True,2024-10-15,Price
CHURN0002582,CUST01948,SUB001948,True,2025-11-13,Found alternative
CHURN0002583,CUST02677,SUB002677,False,,
CHURN0002584,CUST03293,SUB003293,True,2025-11-04,Found alternative
CHURN0002585,CUST01178,SUB001178,True,2025-08-27,Billing issue
CHURN0002586,CUST00665,SUB000665,True,2025-10-05,Poor experience
CHURN0002587,CUST00012,SUB000012,False,,
CHURN0002588,CUST01157,SUB001157,True,2025-10-31,Price
CHURN0002589,CUST00304,SUB000304,True,2025-11-15,Poor experience
CHURN0002590,CUST03365,SUB003365,False,,
CHURN0002591,CUST03023,SUB003023,True,2025-09-12,Infrequent use
CHURN0002592,CUST03372,SUB003372,False,,
CHURN0002593,CUST01764,SUB001764,False,,
CHURN0002594,CUST02831,SUB002831,True,2025-06-09,Poor experience
CHURN0002595,CUST00043,SUB000043,False,,
CHURN0002596,CUST00944,SUB000944,True,2025-08-12,Found alternative
CHURN0002597,CUST02391,SUB002391,False,,
CHURN0002598,CUST01350,SUB001350,False,,
CHURN0002599,CUST02546,SUB002546,True,2025-11-13,Infrequent use
CHURN0002600,CUST02412,SUB002412,False,,
CHURN0002601,CUST00891,SUB000891,False,,
CHURN0002602,CUST02475,SUB002475,False,,
CHURN0002603,CUST01005,SUB001005,False,,
CHURN0002604,CUST00021,SUB000021,False,,
CHURN0002605,CUST00407,SUB000407,False,,
CHURN0002606,CUST02667,SUB002667,False,,
CHURN0002607,CUST01015,SUB001015,True,2025-11-12,Other
CHURN0002608,CUST00336,SUB000336,False,,
CHURN0002609,CUST01839,SUB001839,False,,
CHURN0002610,CUST03189,SUB003189,True,2025-10-07,Other
CHURN0002611,CUST01148,SUB001148,True,2025-11-06,Infrequent use
CHURN0002612,CUST02447,SUB002447,True,2025-11-17,Poor experience
CHURN0002613,CUST02841,SUB002841,True,2025-11-17,Moved to competitor
CHURN0002614,CUST01828,SUB001828,True,2025-10-01,Price
CHURN0002615,CUST00715,SUB000715,False,,
CHURN0002616,CUST00051,SUB000051,False,,
CHURN0002617,CUST00324,SUB000324,False,,
CHURN0002618,CUST00789,SUB000789,True,2025-10-28,Lack of features
CHURN0002619,CUST00141,SUB000141,True,2025-11-14,Poor experience
CHURN0002620,CUST00470,SUB000470,False,,
CHURN0002621,CUST00787,SUB000787,False,,
CHURN0002622,CUST01826,SUB001826,False,,
CHURN0002623,CUST01358,SUB001358,False,,
CHURN0002624,CUST01917,SUB001917,True,2025-04-30,Other
CHURN0002625,CUST00964,SUB000964,False,,
CHURN0002626,CUST03056,SUB003056,True,2024-11-25,Lack of features
CHURN0002627,CUST00373,SUB000373,False,,
CHURN0002628,CUST02542,SUB002542,True,2025-07-09,Billing issue
CHURN0002629,CUST01693,SUB001693,True,2025-06-10,Other
CHURN0002630,CUST02799,SUB002799,False,,
CHURN0002631,CUST01180,SUB001180,True,2025-11-14,Price
CHURN0002632,CUST02339,SUB002339,True,2025-10-23,Lack of features
CHURN0002633,CUST01672,SUB001672,False,,
CHURN0002634,CUST03216,SUB003216,True,2025-07-31,Price
CHURN0002635,CUST00106,SUB000106,False,,
CHURN0002636,CUST01444,SUB001444,True,2025-10-07,Price
CHURN0002637,CUST02718,SUB002718,True,2025-11-15,Found alternative
CHURN0002638,CUST01682,SUB001682,True,2025-09-01,Moved to competitor
CHURN0002639,CUST00002,SUB000002,False,,
CHURN0002640,CUST02637,SUB002637,True,2025-03-16,Price
CHURN0002641,CUST02692,SUB002692,False,,
CHURN0002642,CUST02138,SUB002138,True,2025-07-18,Infrequent use
CHURN0002643,CUST03417,SUB003417,True,2024-01-17,Lack of features
CHURN0002644,CUST00350,SUB000350,True,2025-09-17,Found alternative
CHURN0002645,CUST01287,SUB001287,True,2025-11-17,Billing issue
CHURN0002646,CUST03423,SUB003423,True,2025-06-24,Lack of features
CHURN0002647,CUST03180,SUB003180,True,2025-11-08,Poor experience
CHURN0002648,CUST01063,SUB001063,True,2025-02-16,Moved to competitor
CHURN0002649,CUST02957,SUB002957,False,,
CHURN0002650,CUST02207,SUB002207,True,2025-02-13,Found alternative
CHURN0002651,CUST03007,SUB003007,False,,
CHURN0002652,CUST02360,SUB002360,False,,
CHURN0002653,CUST03313,SUB003313,True,2025-11-02,Found alternative
CHURN0002654,CUST00445,SUB000445,True,2025-07-16,Billing issue
CHURN0002655,CUST02346,SUB002346,False,,
CHURN0002656,CUST00952,SUB000952,False,,
CHURN0002657,CUST00036,SUB000036,False,,
CHURN0002658,CUST01108,SUB001108,False,,
CHURN0002659,CUST01476,SUB001476,False,,
CHURN0002660,CUST01799,SUB001799,False,,
CHURN0002661,CUST01846,SUB001846,True,2024-04-09,Infrequent use
CHURN0002662,CUST01409,SUB001409,True,2025-10-07,Other
CHURN0002663,CUST01196,SUB001196,False,,
CHURN0002664,CUST01400,SUB001400,True,2025-10-27,Moved to competitor
CHURN0002665,CUST01709,SUB001709,True,2024-09-21,Billing issue
CHURN0002666,CUST01386,SUB001386,False,,
CHURN0002667,CUST02607,SUB002607,False,,
CHURN0002668,CUST02939,SUB002939,False,,
CHURN0002669,CUST02189,SUB002189,True,2025-05-19,Billing issue
CHURN0002670,CUST02935,SUB002935,False,,
CHURN0002671,CUST03190,SUB003190,False,,
CHURN0002672,CUST01301,SUB001301,False,,
CHURN0002673,CUST02774,SUB002774,True,2025-11-13,Infrequent use
CHURN0002674,CUST01244,SUB001244,True,2025-07-26,Infrequent use
CHURN0002675,CUST03098,SUB003098,False,,
CHURN0002676,CUST00521,SUB000521,False,,
CHURN0002677,CUST01807,SUB001807,False,,
CHURN0002678,CUST00010,SUB000010,True,2024-12-10,Price
CHURN0002679,CUST00984,SUB000984,True,2025-10-16,Poor experience
CHURN0002680,CUST02426,SUB002426,True,2025-06-15,Moved to competitor
CHURN0002681,CUST01657,SUB001657,True,2025-06-21,Infrequent use
CHURN0002682,CUST01661,SUB001661,False,,
CHURN0002683,CUST02730,SUB002730,False,,
CHURN0002684,CUST02632,SUB002632,True,2025-10-04,Price
CHURN0002685,CUST02200,SUB002200,True,2025-08-04,Moved to competitor
CHURN0002686,CUST00720,SUB000720,True,2025-08-02,Poor experience
CHURN0002687,CUST01073,SUB001073,False,,
CHURN0002688,CUST03226,SUB003226,False,,
CHURN0002689,CUST00859,SUB000859,False,,
CHURN0002690,CUST01317,SUB001317,False,,
CHURN0002691,CUST01604,SUB001604,False,,
CHURN0002692,CUST00050,SUB000050,True,2025-08-08,Lack of features
CHURN0002693,CUST02712,SUB002712,False,,
CHURN0002694,CUST02579,SUB002579,False,,
CHURN0002695,CUST03132,SUB003132,False,,
CHURN0002696,CUST03239,SUB003239,True,2025-11-09,Lack of features
CHURN0002697,CUST03274,SUB003274,False,,
CHURN0002698,CUST02905,SUB002905,True,2025-11-06,Price
CHURN0002699,CUST00146,SUB000146,False,,
CHURN0002700,CUST00915,SUB000915,True,2025-10-31,Infrequent use
CHURN0002701,CUST03041,SUB003041,True,2024-12-24,Moved to competitor
CHURN0002702,CUST01463,SUB001463,True,2025-09-05,Found alternative
CHURN0002703,CUST02290,SUB002290,True,2025-10-11,Poor experience
CHURN0002704,CUST00581,SUB000581,False,,
CHURN0002705,CUST02735,SUB002735,True,2025-07-18,Price
CHURN0002706,CUST01585,SUB001585,False,,
CHURN0002707,CUST00483,SUB000483,True,2025-07-05,Infrequent use
CHURN0002708,CUST03180,SUB003180,True,2025-11-15,Moved to competitor
CHURN0002709,CUST01250,SUB001250,True,2024-06-07,Moved to competitor
CHURN0002710,CUST00673,SUB000673,True,2025-11-05,Other
CHURN0002711,CUST00631,SUB000631,True,2025-09-20,Infrequent use
CHURN0002712,CUST02709,SUB002709,False,,
CHURN0002713,CUST00662,SUB000662,True,2024-10-06,Found alternative
CHURN0002714,CUST02853,SUB002853,True,2025-10-30,Poor experience
CHURN0002715,CUST02467,SUB002467,False,,
CHURN0002716,CUST00988,SUB000988,True,2025-11-17,Found alternative
CHURN0002717,CUST03232,SUB003232,True,2025-07-01,Billing issue
CHURN0002718,CUST01547,SUB001547,False,,
CHURN0002719,CUST00650,SUB000650,True,2024-11-12,Moved to competitor
CHURN0002720,CUST00969,SUB000969,True,2024-12-01,Price
CHURN0002721,CUST02638,SUB002638,False,,
CHURN0002722,CUST01101,SUB001101,True,2025-09-17,Billing issue
CHURN0002723,CUST02557,SUB002557,False,,
CHURN0002724,CUST00441,SUB000441,False,,
CHURN0002725,CUST03326,SUB003326,True,2025-04-20,Found alternative
CHURN0002726,CUST00921,SUB000921,False,,
CHURN0002727,CUST00770,SUB000770,False,,
CHURN0002728,CUST01344,SUB001344,True,2025-09-17,Other
CHURN0002729,CUST01827,SUB001827,False,,
CHURN0002730,CUST00263,SUB000263,False,,
CHURN0002731,CUST01578,SUB001578,False,,
CHURN0002732,CUST03446,SUB003446,True,2025-11-17,Moved to competitor
CHURN0002733,CUST02685,SUB002685,True,2025-03-06,Infrequent use
CHURN0002734,CUST03239,SUB003239,True,2025-11-13,Billing issue
CHURN0002735,CUST02507,SUB002507,True,2025-11-14,Found alternative
CHURN0002736,CUST00999,SUB000999,True,2025-05-26,Infrequent use
CHURN0002737,CUST03352,SUB003352,False,,
CHURN0002738,CUST00700,SUB000700,True,2024-11-24,Other
CHURN0002739,CUST02350,SUB002350,True,2025-07-01,Found alternative
CHURN0002740,CUST01604,SUB001604,False,,
CHURN0002741,CUST01242,SUB001242,False,,
CHURN0002742,CUST01126,SUB001126,False,,
CHURN0002743,CUST02602,SUB002602,True,2025-11-14,Infrequent use
CHURN0002744,CUST02336,SUB002336,False,,
CHURN0002745,CUST01191,SUB001191,False,,
CHURN0002746,CUST02669,SUB002669,False,,
CHURN0002747,CUST01006,SUB001006,False,,
CHURN0002748,CUST00036,SUB000036,False,,
CHURN0002749,CUST00744,SUB000744,True,2025-09-12,Lack of features
CHURN0002750,CUST01765,SUB001765,False,,
CHURN0002751,CUST00353,SUB000353,True,2024-06-07,Lack of features
CHURN0002752,CUST01923,SUB001923,False,,
CHURN0002753,CUST00073,SUB000073,False,,
CHURN0002754,CUST02696,SUB002696,False,,
CHURN0002755,CUST01377,SUB001377,False,,
CHURN0002756,CUST01915,SUB001915,True,2025-11-07,Moved to competitor
CHURN0002757,CUST01094,SUB001094,False,,
CHURN0002758,CUST02473,SUB002473,False,,
CHURN0002759,CUST03047,SUB003047,False,,
CHURN0002760,CUST00708,SUB000708,True,2025-11-12,Lack of features
CHURN0002761,CUST01805,SUB001805,False,,
CHURN0002762,CUST02609,SUB002609,False,,
CHURN0002763,CUST02876,SUB002876,False,,
CHURN0002764,CUST00956,SUB000956,False,,
CHURN0002765,CUST02565,SUB002565,True,2025-07-10,Lack of features
CHURN0002766,CUST02476,SUB002476,False,,
CHURN0002767,CUST00160,SUB000160,True,2025-11-14,Poor experience
CHURN0002768,CUST02197,SUB002197,True,2025-08-17,Lack of features
CHURN0002769,CUST02824,SUB002824,True,2025-09-03,Moved to competitor
CHURN0002770,CUST03302,SUB003302,True,2024-05-09,Poor experience
CHURN0002771,CUST01736,SUB001736,False,,
CHURN0002772,CUST01586,SUB001586,False,,
CHURN0002773,CUST00067,SUB000067,True,2025-09-16,Moved to competitor
CHURN0002774,CUST03062,SUB003062,False,,
CHURN0002775,CUST02429,SUB002429,True,2025-08-29,Found alternative
CHURN0002776,CUST00058,SUB000058,False,,
CHURN0002777,CUST03331,SUB003331,False,,
CHURN0002778,CUST00342,SUB000342,True,2025-02-14,Poor experience
CHURN0002779,CUST01154,SUB001154,True,2025-05-15,Billing issue
CHURN0002780,CUST02775,SUB002775,True,2025-11-02,Billing issue
CHURN0002781,CUST01196,SUB001196,True,2025-06-01,Found alternative
CHURN0002782,CUST02818,SUB002818,True,2025-02-08,Moved to competitor
CHURN0002783,CUST02662,SUB002662,False,,
CHURN0002784,CUST01233,SUB001233,False,,
CHURN0002785,CUST02402,SUB002402,True,2025-11-16,Price
CHURN0002786,CUST01495,SUB001495,False,,
CHURN0002787,CUST01822,SUB001822,True,2025-11-13,Poor experience
CHURN0002788,CUST00116,SUB000116,True,2025-07-19,Price
CHURN0002789,CUST03336,SUB003336,False,,
CHURN0002790,CUST00662,SUB000662,False,,
CHURN0002791,CUST01466,SUB001466,False,,
CHURN0002792,CUST02501,SUB002501,False,,
CHURN0002793,CUST01869,SUB001869,False,,
CHURN0002794,CUST02335,SUB002335,False,,
CHURN0002795,CUST03375,SUB003375,False,,
CHURN0002796,CUST01017,SUB001017,True,2025-04-11,Other
CHURN0002797,CUST00311,SUB000311,True,2025-10-25,Moved to competitor
CHURN0002798,CUST00208,SUB000208,True,2025-11-17,Poor experience
CHURN0002799,CUST02666,SUB002666,True,2025-11-08,Lack of features
CHURN0002800,CUST02494,SUB002494,True,2025-08-27,Billing issue
CHURN0002801,CUST02718,SUB002718,False,,
CHURN0002802,CUST00633,SUB000633,True,2025-11-12,Infrequent use
CHURN0002803,CUST02103,SUB002103,True,2025-10-20,Poor experience
CHURN0002804,CUST02960,SUB002960,False,,
CHURN0002805,CUST03084,SUB003084,True,2024-12-23,Billing issue
CHURN0002806,CUST00657,SUB000657,True,2025-10-10,Infrequent use
CHURN0002807,CUST01424,SUB001424,False,,
CHURN0002808,CUST01932,SUB001932,True,2025-11-17,Lack of features
CHURN0002809,CUST03028,SUB003028,False,,
CHURN0002810,CUST02563,SUB002563,True,2025-11-07,Infrequent use
CHURN0002811,CUST01680,SUB001680,False,,
CHURN0002812,CUST00237,SUB000237,False,,
CHURN0002813,CUST03351,SUB003351,False,,
CHURN0002814,CUST00348,SUB000348,True,2024-12-26,Other
CHURN0002815,CUST02675,SUB002675,True,2025-09-02,Billing issue
CHURN0002816,CUST03176,SUB003176,False,,
CHURN0002817,CUST00630,SUB000630,True,2025-09-17,Price
CHURN0002818,CUST01541,SUB001541,False,,
CHURN0002819,CUST02004,SUB002004,True,2024-08-24,Moved to competitor
CHURN0002820,CUST01272,SUB001272,True,2025-07-05,Infrequent use
CHURN0002821,CUST00364,SUB000364,True,2025-10-06,Infrequent use
CHURN0002822,CUST02369,SUB002369,True,2025-09-21,Billing issue
CHURN0002823,CUST00286,SUB000286,False,,
CHURN0002824,CUST00149,SUB000149,False,,
CHURN0002825,CUST01108,SUB001108,False,,
CHURN0002826,CUST02454,SUB002454,True,2024-09-08,Poor experience
CHURN0002827,CUST03026,SUB003026,True,2025-11-08,Billing issue
CHURN0002828,CUST00456,SUB000456,False,,
CHURN0002829,CUST01767,SUB001767,False,,
CHURN0002830,CUST00800,SUB000800,True,2024-11-06,Billing issue
CHURN0002831,CUST01185,SUB001185,False,,
CHURN0002832,CUST01013,SUB001013,True,2025-11-16,Other
CHURN0002833,CUST02832,SUB002832,True,2023-08-09,Found alternative
CHURN0002834,CUST02508,SUB002508,False,,
CHURN0002835,CUST01524,SUB001524,True,2025-02-27,Billing issue
CHURN0002836,CUST02786,SUB002786,True,2024-07-10,Other
CHURN0002837,CUST02557,SUB002557,False,,
CHURN0002838,CUST00481,SUB000481,False,,
CHURN0002839,CUST01687,SUB001687,True,2025-02-20,Infrequent use
CHURN0002840,CUST02162,SUB002162,False,,
CHURN0002841,CUST02797,SUB002797,False,,
CHURN0002842,CUST01602,SUB001602,True,2024-11-22,Found alternative
CHURN0002843,CUST02409,SUB002409,True,2025-05-27,Price
CHURN0002844,CUST00341,SUB000341,False,,
CHURN0002845,CUST02818,SUB002818,True,2025-01-24,Price
CHURN0002846,CUST02011,SUB002011,False,,
CHURN0002847,CUST02809,SUB002809,False,,
CHURN0002848,CUST03017,SUB003017,True,2025-10-31,Billing issue
CHURN0002849,CUST02497,SUB002497,True,2025-04-05,Poor experience
CHURN0002850,CUST01867,SUB001867,True,2025-10-24,Lack of features
CHURN0002851,CUST00835,SUB000835,True,2025-10-07,Billing issue
CHURN0002852,CUST01204,SUB001204,False,,
CHURN0002853,CUST01726,SUB001726,False,,
CHURN0002854,CUST03479,SUB003479,False,,
CHURN0002855,CUST01690,SUB001690,False,,
CHURN0002856,CUST03268,SUB003268,True,2025-07-25,Price
CHURN0002857,CUST00311,SUB000311,True,2025-10-15,Infrequent use
CHURN0002858,CUST00262,SUB000262,False,,
CHURN0002859,CUST01443,SUB001443,False,,
CHURN0002860,CUST00406,SUB000406,True,2025-07-22,Poor experience
CHURN0002861,CUST02191,SUB002191,False,,
CHURN0002862,CUST00342,SUB000342,False,,
CHURN0002863,CUST01340,SUB001340,False,,
CHURN0002864,CUST03173,SUB003173,True,2025-11-11,Lack of features
CHURN0002865,CUST00244,SUB000244,True,2025-09-25,Found alternative
CHURN0002866,CUST00490,SUB000490,True,2025-09-11,Found alternative
CHURN0002867,CUST00012,SUB000012,False,,
CHURN0002868,CUST03311,SUB003311,False,,
CHURN0002869,CUST00561,SUB000561,False,,
CHURN0002870,CUST00042,SUB000042,False,,
CHURN0002871,CUST02726,SUB002726,False,,
CHURN0002872,CUST00594,SUB000594,False,,
CHURN0002873,CUST01453,SUB001453,False,,
CHURN0002874,CUST01827,SUB001827,False,,
CHURN0002875,CUST03230,SUB003230,True,2025-05-06,Other
