UsageID,CustomerID,SubscriptionID,UsageDate,MinutesWatched,Sessions,Device,ItemsConsumed
USE00004904,CUST02953,SUB002953,2025-11-06,112,2,Mobile,1
USE00004905,CUST01208,SUB001208,2025-07-23,54,1,Desktop,0
USE00004906,CUST02103,SUB002103,2025-08-24,0,1,Smart TV,1
USE00004907,CUST01523,SUB001523,2025-10-09,19,1,Mobile,3
USE00004908,CUST00404,SUB000404,2025-04-29,47,1,Mobile,1
USE00004909,CUST01823,SUB001823,2025-11-14,132,1,Tablet,3
USE00004910,CUST02393,SUB002393,2025-08-24,45,2,Tablet,7
USE00004911,CUST02797,SUB002797,2025-08-03,21,2,Mobile,10
USE00004912,CUST01218,SUB001218,2025-10-28,0,1,Mobile,0
USE00004913,CUST00122,SUB000122,2025-01-03,35,1,Smart TV,0
USE00004914,CUST02736,SUB002736,2025-06-02,45,2,Smart TV,13
USE00004915,CUST03110,SUB003110,2025-02-04,62,2,Tablet,7
USE00004916,CUST01652,SUB001652,2025-02-25,0,2,Mobile,1
USE00004917,CUST00830,SUB000830,2025-09-08,0,1,Desktop,1
USE00004918,CUST02477,SUB002477,2025-07-16,0,1,Mobile,7
USE00004919,CUST00167,SUB000167,2025-10-30,0,1,Mobile,7
USE00004920,CUST00106,SUB000106,2025-05-11,82,1,Mobile,1
USE00004921,CUST00705,SUB000705,2024-07-30,85,4,Mobile,5
USE00004922,CUST01996,SUB001996,2025-02-05,6,1,Mobile,6
USE00004923,CUST01386,SUB001386,2025-10-11,88,1,Smart TV,2
USE00004924,CUST03331,SUB003331,2024-04-16,23,2,Tablet,4
USE00004925,CUST02065,SUB002065,2025-10-02,28,4,Mobile,11
USE00004926,CUST00833,SUB000833,2025-05-11,0,1,Mobile,2
USE00004927,CUST02096,SUB002096,2024-12-14,125,1,Desktop,5
USE00004928,CUST00389,SUB000389,2025-05-10,32,1,Mobile,1
USE00004929,CUST03471,SUB003471,2024-11-09,77,1,Desktop,0
USE00004930,CUST01733,SUB001733,2025-05-29,56,1,Mobile,2
USE00004931,CUST02144,SUB002144,2024-07-04,52,1,Mobile,10
USE00004932,CUST00355,SUB000355,2025-10-14,5,2,Mobile,5
USE00004933,CUST02383,SUB002383,2025-11-10,95,1,Tablet,2
USE00004934,CUST02348,SUB002348,2025-10-15,0,1,Desktop,2
USE00004935,CUST00762,SUB000762,2025-10-27,33,3,Desktop,7
USE00004936,CUST03469,SUB003469,2025-06-27,0,1,Tablet,0
USE00004937,CUST00706,SUB000706,2025-02-02,88,2,Mobile,5
USE00004938,CUST00284,SUB000284,2025-10-04,11,4,Tablet,0
USE00004939,CUST01110,SUB001110,2025-06-05,39,2,Tablet,6
USE00004940,CUST01363,SUB001363,2025-11-15,59,1,Mobile,9
USE00004941,CUST03342,SUB003342,2025-09-07,66,1,Mobile,20
USE00004942,CUST02163,SUB002163,2025-09-27,27,2,Mobile,10
USE00004943,CUST01710,SUB001710,2025-07-08,66,1,Console,0
USE00004944,CUST00952,SUB000952,2025-10-24,49,1,Tablet,5
USE00004945,CUST02542,SUB002542,2025-05-02,23,1,Mobile,0
USE00004946,CUST03409,SUB003409,2025-01-31,0,2,Desktop,1
USE00004947,CUST00166,SUB000166,2025-08-21,0,1,Tablet,8
USE00004948,CUST01206,SUB001206,2025-11-16,20,2,Tablet,2
USE00004949,CUST00997,SUB000997,2025-10-06,40,1,Smart TV,2
USE00004950,CUST00609,SUB000609,2024-12-26,0,1,Desktop,2
USE00004951,CUST00411,SUB000411,2025-09-06,121,2,Desktop,20
USE00004952,CUST00763,SUB000763,2025-07-17,0,1,Smart TV,4
USE00004953,CUST00276,SUB000276,2025-09-01,16,1,Desktop,0
USE00004954,CUST02315,SUB002315,2025-11-01,24,1,Desktop,3
USE00004955,CUST02143,SUB002143,2025-03-01,27,1,Mobile,25
USE00004956,CUST00424,SUB000424,2025-09-11,11,1,Mobile,16
USE00004957,CUST01382,SUB001382,2025-08-15,18,1,Desktop,1
USE00004958,CUST02393,SUB002393,2025-07-06,0,1,Mobile,4
USE00004959,CUST02872,SUB002872,2024-11-25,46,1,Mobile,8
USE00004960,CUST00177,SUB000177,2025-09-03,51,1,Tablet,2
USE00004961,CUST00844,SUB000844,2025-10-05,0,1,Smart TV,0
USE00004962,CUST00651,SUB000651,2024-11-08,56,1,Mobile,12
USE00004963,CUST00313,SUB000313,2025-09-25,62,4,Mobile,1
USE00004964,CUST02365,SUB002365,2025-09-06,36,1,Mobile,2
USE00004965,CUST01855,SUB001855,2025-07-21,16,1,Mobile,1
USE00004966,CUST03054,SUB003054,2025-06-03,37,3,Mobile,16
USE00004967,CUST00421,SUB000421,2025-08-15,48,3,Console,0
USE00004968,CUST01923,SUB001923,2025-09-18,21,1,Desktop,1
USE00004969,CUST03199,SUB003199,2024-10-15,30,2,Smart TV,0
USE00004970,CUST02682,SUB002682,2025-01-15,48,1,Mobile,1
USE00004971,CUST01506,SUB001506,2025-10-30,75,1,Mobile,10
USE00004972,CUST00675,SUB000675,2025-11-11,69,1,Mobile,15
USE00004973,CUST00234,SUB000234,2024-09-30,0,1,Mobile,0
USE00004974,CUST00271,SUB000271,2025-07-18,79,2,Mobile,9
USE00004975,CUST03490,SUB003490,2025-11-10,76,2,Console,29
USE00004976,CUST02874,SUB002874,2025-10-08,0,1,Mobile,0
USE00004977,CUST02784,SUB002784,2025-06-27,72,2,Mobile,0
USE00004978,CUST03259,SUB003259,2023-10-30,55,1,Mobile,1
USE00004979,CUST02099,SUB002099,2025-08-28,7,2,Mobile,7
USE00004980,CUST02869,SUB002869,2025-10-22,45,1,Tablet,3
USE00004981,CUST03230,SUB003230,2025-06-13,38,1,Mobile,12
USE00004982,CUST02671,SUB002671,2025-10-02,37,1,Mobile,1
USE00004983,CUST00123,SUB000123,2025-07-09,0,1,Mobile,9
USE00004984,CUST02317,SUB002317,2025-11-07,83,3,Mobile,5
USE00004985,CUST01471,SUB001471,2025-11-05,11,2,Desktop,1
USE00004986,CUST00687,SUB000687,2025-10-02,55,1,Desktop,13
USE00004987,CUST02250,SUB002250,2025-01-16,72,1,Mobile,0
USE00004988,CUST02626,SUB002626,2025-03-16,70,3,Desktop,13
USE00004989,CUST02680,SUB002680,2025-03-12,37,1,Tablet,6
USE00004990,CUST02382,SUB002382,2025-10-23,68,1,Desktop,1
USE00004991,CUST03063,SUB003063,2024-09-10,73,1,Mobile,10
USE00004992,CUST02205,SUB002205,2025-10-13,5,1,Mobile,3
USE00004993,CUST03400,SUB003400,2024-06-27,4,1,Mobile,12
USE00004994,CUST00642,SUB000642,2025-04-04,34,3,Desktop,13
USE00004995,CUST02425,SUB002425,2025-10-11,76,1,Mobile,0
USE00004996,CUST03009,SUB003009,2025-10-09,29,1,Desktop,7
USE00004997,CUST02380,SUB002380,2025-10-05,0,3,Mobile,7
USE00004998,CUST02509,SUB002509,2025-02-04,95,1,Mobile,0
USE00004999,CUST02448,SUB002448,2025-01-27,28,2,Smart TV,8
USE00005000,CUST01933,SUB001933,2025-10-23,19,1,Mobile,4
USE00005001,CUST01675,SUB001675,2024-11-04,20,2,Smart TV,10
USE00005002,CUST01324,SUB001324,2025-10-24,59,1,Mobile,10
USE00005003,CUST03174,SUB003174,2025-07-18,65,2,Mobile,4
USE00005004,CUST00028,SUB000028,2025-02-03,0,2,Mobile,3
USE00005005,CUST02484,SUB002484,2025-09-20,10,1,Mobile,9
USE00005006,CUST02975,SUB002975,2025-10-03,54,1,Mobile,11
USE00005007,CUST01593,SUB001593,2025-11-14,49,1,Mobile,2
USE00005008,CUST02690,SUB002690,2025-04-27,11,1,Mobile,2
USE00005009,CUST02512,SUB002512,2025-04-01,53,1,Tablet,3
USE00005010,CUST01275,SUB001275,2025-11-14,44,1,Mobile,10
USE00005011,CUST02184,SUB002184,2025-11-11,7,1,Tablet,3
USE00005012,CUST00157,SUB000157,2025-01-24,1,2,Mobile,0
USE00005013,CUST03243,SUB003243,2025-04-25,22,1,Mobile,3
USE00005014,CUST00713,SUB000713,2025-11-13,0,1,Mobile,2
USE00005015,CUST01712,SUB001712,2025-06-13,0,1,Tablet,2
USE00005016,CUST01531,SUB001531,2025-06-19,51,1,Desktop,8
USE00005017,CUST01371,SUB001371,2023-08-01,39,3,Desktop,0
USE00005018,CUST03485,SUB003485,2025-05-11,0,1,Mobile,5
USE00005019,CUST01676,SUB001676,2024-10-13,56,2,Mobile,2
USE00005020,CUST00096,SUB000096,2025-03-20,39,1,Smart TV,5
USE00005021,CUST02104,SUB002104,2025-09-25,114,4,Mobile,7
USE00005022,CUST01448,SUB001448,2025-09-27,0,1,Desktop,6
USE00005023,CUST02366,SUB002366,2025-07-27,21,1,Mobile,13
USE00005024,CUST01105,SUB001105,2025-07-31,42,3,Mobile,12
USE00005025,CUST00016,SUB000016,2025-08-11,39,1,Mobile,12
USE00005026,CUST00711,SUB000711,2023-11-04,69,2,Mobile,0
USE00005027,CUST01592,SUB001592,2025-09-10,46,1,Mobile,2
USE00005028,CUST01458,SUB001458,2025-08-24,4,1,Mobile,2
USE00005029,CUST02485,SUB002485,2025-09-14,0,2,Smart TV,0
USE00005030,CUST01939,SUB001939,2025-06-25,59,1,Tablet,11
USE00005031,CUST00246,SUB000246,2025-07-10,0,2,Desktop,1
USE00005032,CUST02746,SUB002746,2025-06-05,50,1,Tablet,12
USE00005033,CUST02902,SUB002902,2025-11-01,71,1,Tablet,1
USE00005034,CUST01941,SUB001941,2024-12-22,0,1,Mobile,0
USE00005035,CUST01952,SUB001952,2024-09-01,85,1,Mobile,3
USE00005036,CUST03378,SUB003378,2025-08-20,0,1,Desktop,2
USE00005037,CUST00406,SUB000406,2025-05-10,67,3,Desktop,5
USE00005038,CUST02013,SUB002013,2025-10-05,62,1,Desktop,24
USE00005039,CUST00029,SUB000029,2025-03-31,62,5,Smart TV,1
USE00005040,CUST02398,SUB002398,2025-05-28,24,1,Mobile,37
USE00005041,CUST00023,SUB000023,2025-02-27,8,3,Mobile,5
USE00005042,CUST00774,SUB000774,2025-11-14,104,1,Mobile,3
USE00005043,CUST03338,SUB003338,2025-09-08,25,1,Mobile,0
USE00005044,CUST03024,SUB003024,2025-09-11,34,1,Tablet,9
USE00005045,CUST00981,SUB000981,2025-08-22,0,2,Tablet,1
USE00005046,CUST01960,SUB001960,2025-10-31,34,1,Mobile,2
USE00005047,CUST00269,SUB000269,2025-01-25,46,3,Mobile,3
USE00005048,CUST00771,SUB000771,2025-11-07,3,1,Mobile,3
USE00005049,CUST00963,SUB000963,2025-03-10,36,1,Tablet,3
USE00005050,CUST03101,SUB003101,2025-08-10,53,4,Smart TV,5
USE00005051,CUST00510,SUB000510,2025-07-02,77,1,Tablet,5
USE00005052,CUST02001,SUB002001,2025-11-15,15,2,Mobile,16
USE00005053,CUST00971,SUB000971,2025-11-05,19,1,Console,9
USE00005054,CUST00484,SUB000484,2025-03-28,94,2,Mobile,1
USE00005055,CUST00903,SUB000903,2025-10-23,10,3,Console,0
USE00005056,CUST03184,SUB003184,2025-05-19,90,1,Desktop,1
USE00005057,CUST03451,SUB003451,2025-10-24,72,5,Desktop,2
USE00005058,CUST01379,SUB001379,2025-11-17,97,2,Smart TV,3
USE00005059,CUST03369,SUB003369,2025-08-18,75,1,Desktop,3
USE00005060,CUST01165,SUB001165,2025-09-15,0,2,Mobile,0
USE00005061,CUST00718,SUB000718,2025-09-15,0,1,Mobile,4
USE00005062,CUST03494,SUB003494,2025-10-10,11,1,Tablet,5
USE00005063,CUST00499,SUB000499,2025-05-16,71,1,Smart TV,3
USE00005064,CUST01423,SUB001423,2025-10-18,33,1,Tablet,0
USE00005065,CUST00352,SUB000352,2025-02-11,28,1,Desktop,5
USE00005066,CUST00557,SUB000557,2025-03-28,72,2,Mobile,3
USE00005067,CUST00901,SUB000901,2025-10-31,0,1,Smart TV,4
USE00005068,CUST01290,SUB001290,2025-09-27,0,1,Console,2
USE00005069,CUST02731,SUB002731,2024-08-28,11,1,Mobile,13
USE00005070,CUST03111,SUB003111,2025-10-04,28,1,Tablet,15
USE00005071,CUST02253,SUB002253,2025-02-08,109,1,Mobile,0
USE00005072,CUST03072,SUB003072,2025-10-12,0,1,Desktop,12
USE00005073,CUST02750,SUB002750,2025-10-12,76,1,Desktop,5
USE00005074,CUST00134,SUB000134,2025-10-28,64,1,Desktop,7
USE00005075,CUST03210,SUB003210,2025-08-27,0,2,Mobile,9
USE00005076,CUST03401,SUB003401,2025-08-27,81,1,Mobile,3
USE00005077,CUST01981,SUB001981,2025-04-12,44,1,Mobile,6
USE00005078,CUST02737,SUB002737,2025-11-07,18,1,Tablet,1
USE00005079,CUST02453,SUB002453,2025-11-16,0,1,Mobile,15
USE00005080,CUST02339,SUB002339,2025-10-22,38,1,Tablet,4
USE00005081,CUST00290,SUB000290,2025-05-30,72,1,Smart TV,0
USE00005082,CUST01023,SUB001023,2025-10-29,51,1,Mobile,1
USE00005083,CUST00558,SUB000558,2025-06-05,0,1,Desktop,2
USE00005084,CUST02224,SUB002224,2025-10-21,55,1,Smart TV,6
USE00005085,CUST01505,SUB001505,2025-10-11,2,1,Desktop,23
USE00005086,CUST00816,SUB000816,2025-07-05,0,1,Mobile,9
USE00005087,CUST03082,SUB003082,2025-11-02,71,1,Tablet,1
USE00005088,CUST01534,SUB001534,2025-11-15,52,2,Desktop,1
USE00005089,CUST01612,SUB001612,2025-10-09,0,1,Mobile,2
USE00005090,CUST00729,SUB000729,2025-11-03,0,1,Mobile,4
USE00005091,CUST01859,SUB001859,2025-05-31,49,4,Desktop,2
USE00005092,CUST01041,SUB001041,2025-10-07,127,1,Mobile,3
USE00005093,CUST02409,SUB002409,2025-07-03,172,1,Mobile,13
USE00005094,CUST00716,SUB000716,2025-10-19,75,1,Mobile,6
USE00005095,CUST00667,SUB000667,2024-10-26,11,1,Desktop,10
USE00005096,CUST00989,SUB000989,2025-11-10,89,1,Mobile,2
USE00005097,CUST00536,SUB000536,2025-09-13,0,2,Desktop,4
USE00005098,CUST00554,SUB000554,2025-08-26,46,1,Tablet,20
USE00005099,CUST00418,SUB000418,2025-09-23,30,1,Mobile,0
USE00005100,CUST03242,SUB003242,2024-11-29,126,1,Mobile,5
USE00005101,CUST01596,SUB001596,2025-05-22,43,1,Mobile,6
USE00005102,CUST01307,SUB001307,2025-05-25,38,2,Mobile,2
USE00005103,CUST01134,SUB001134,2025-04-02,12,1,Mobile,11
USE00005104,CUST02517,SUB002517,2025-08-12,72,1,Tablet,0
USE00005105,CUST00739,SUB000739,2025-10-21,86,2,Smart TV,0
USE00005106,CUST01317,SUB001317,2025-02-02,56,2,Tablet,3
USE00005107,CUST02625,SUB002625,2025-11-17,11,3,Tablet,1
USE00005108,CUST00636,SUB000636,2023-07-21,38,2,Desktop,5
USE00005109,CUST03087,SUB003087,2025-11-13,54,2,Desktop,13
USE00005110,CUST02939,SUB002939,2025-07-17,10,1,Smart TV,5
USE00005111,CUST00821,SUB000821,2025-08-16,27,1,Tablet,2
USE00005112,CUST00646,SUB000646,2025-11-17,64,1,Mobile,5
USE00005113,CUST01865,SUB001865,2025-08-09,69,2,Mobile,8
USE00005114,CUST00197,SUB000197,2025-10-26,0,1,Desktop,4
USE00005115,CUST02079,SUB002079,2025-07-20,0,1,Mobile,5
USE00005116,CUST02194,SUB002194,2025-01-28,0,1,Mobile,10
USE00005117,CUST01087,SUB001087,2025-10-07,23,1,Tablet,4
USE00005118,CUST01491,SUB001491,2025-10-24,0,2,Mobile,3
USE00005119,CUST02138,SUB002138,2024-11-11,0,1,Mobile,0
USE00005120,CUST02301,SUB002301,2025-03-12,27,1,Mobile,9
USE00005121,CUST00861,SUB000861,2025-04-10,0,1,Mobile,0
USE00005122,CUST01894,SUB001894,2025-09-08,33,1,Tablet,4
USE00005123,CUST02329,SUB002329,2025-10-01,69,1,Mobile,10
USE00005124,CUST00578,SUB000578,2025-11-17,0,1,Desktop,6
USE00005125,CUST00875,SUB000875,2025-11-07,12,1,Mobile,10
USE00005126,CUST01944,SUB001944,2025-08-26,67,1,Tablet,4
USE00005127,CUST00877,SUB000877,2025-05-25,44,1,Smart TV,2
USE00005128,CUST00966,SUB000966,2024-09-04,78,2,Smart TV,15
USE00005129,CUST03417,SUB003417,2024-09-28,12,1,Mobile,7
USE00005130,CUST02969,SUB002969,2025-09-29,44,1,Tablet,10
USE00005131,CUST01481,SUB001481,2025-08-03,54,2,Mobile,1
USE00005132,CUST03201,SUB003201,2025-09-02,0,1,Desktop,5
USE00005133,CUST01308,SUB001308,2025-03-05,21,1,Desktop,20
USE00005134,CUST00758,SUB000758,2024-06-04,3,2,Mobile,5
USE00005135,CUST00914,SUB000914,2025-10-19,51,1,Mobile,3
USE00005136,CUST00362,SUB000362,2025-03-22,108,1,Mobile,4
USE00005137,CUST01027,SUB001027,2025-08-20,0,1,Console,4
USE00005138,CUST02962,SUB002962,2025-11-05,11,1,Smart TV,0
USE00005139,CUST02276,SUB002276,2025-11-04,32,1,Mobile,5
USE00005140,CUST02211,SUB002211,2024-11-18,49,1,Mobile,1
USE00005141,CUST01263,SUB001263,2025-02-21,38,1,Mobile,2
USE00005142,CUST00728,SUB000728,2025-11-09,0,1,Mobile,10
USE00005143,CUST03281,SUB003281,2025-02-01,0,1,Smart TV,1
USE00005144,CUST03372,SUB003372,2024-12-19,79,1,Tablet,3
USE00005145,CUST02331,SUB002331,2025-08-06,62,2,Smart TV,5
USE00005146,CUST00239,SUB000239,2025-02-14,60,3,Desktop,2
USE00005147,CUST03015,SUB003015,2025-09-17,43,1,Mobile,12
USE00005148,CUST01957,SUB001957,2025-03-06,47,2,Mobile,3
USE00005149,CUST02495,SUB002495,2025-10-10,68,2,Mobile,12
USE00005150,CUST02353,SUB002353,2025-02-09,50,2,Mobile,11
USE00005151,CUST00888,SUB000888,2025-07-22,90,1,Console,7
USE00005152,CUST02990,SUB002990,2025-11-01,26,1,Mobile,7
USE00005153,CUST01882,SUB001882,2025-10-15,34,1,Desktop,35
USE00005154,CUST01142,SUB001142,2025-06-12,28,2,Mobile,2
USE00005155,CUST03158,SUB003158,2025-10-06,49,1,Desktop,1
USE00005156,CUST02855,SUB002855,2025-09-30,0,1,Mobile,4
USE00005157,CUST03189,SUB003189,2024-11-19,47,2,Desktop,1
USE00005158,CUST01788,SUB001788,2025-11-07,44,2,Smart TV,6
USE00005159,CUST01705,SUB001705,2025-09-03,75,1,Mobile,3
USE00005160,CUST00754,SUB000754,2025-11-17,46,1,Smart TV,20
USE00005161,CUST00706,SUB000706,2025-04-25,6,1,Smart TV,8
USE00005162,CUST01394,SUB001394,2025-10-29,0,1,Mobile,1
USE00005163,CUST00184,SUB000184,2025-06-30,70,1,Tablet,11
USE00005164,CUST02865,SUB002865,2025-10-08,128,1,Smart TV,5
USE00005165,CUST03210,SUB003210,2025-07-28,28,1,Mobile,0
USE00005166,CUST01082,SUB001082,2025-09-03,9,2,Mobile,0
USE00005167,CUST02693,SUB002693,2025-09-26,20,1,Mobile,4
USE00005168,CUST00219,SUB000219,2025-08-28,0,2,Desktop,8
USE00005169,CUST00802,SUB000802,2024-06-02,34,3,Mobile,9
USE00005170,CUST00645,SUB000645,2025-02-22,42,1,Mobile,0
USE00005171,CUST03334,SUB003334,2025-09-08,0,1,Mobile,9
USE00005172,CUST00875,SUB000875,2025-11-10,85,3,Desktop,0
USE00005173,CUST02417,SUB002417,2025-11-11,89,3,Desktop,0
USE00005174,CUST02579,SUB002579,2025-07-18,62,4,Mobile,7
USE00005175,CUST00870,SUB000870,2025-07-07,12,1,Smart TV,3
USE00005176,CUST00311,SUB000311,2025-11-09,71,1,Tablet,13
USE00005177,CUST01902,SUB001902,2025-07-01,128,2,Smart TV,0
USE00005178,CUST00186,SUB000186,2025-11-13,0,1,Desktop,4
USE00005179,CUST01757,SUB001757,2025-07-09,11,1,Mobile,0
USE00005180,CUST02452,SUB002452,2025-09-11,57,4,Desktop,2
USE00005181,CUST02230,SUB002230,2025-09-17,130,1,Mobile,3
USE00005182,CUST00721,SUB000721,2025-09-18,48,3,Smart TV,14
USE00005183,CUST01322,SUB001322,2025-09-07,103,1,Mobile,3
USE00005184,CUST03311,SUB003311,2025-10-05,105,2,Mobile,0
USE00005185,CUST02086,SUB002086,2025-09-29,0,1,Desktop,2
USE00005186,CUST00220,SUB000220,2025-07-15,37,2,Desktop,6
USE00005187,CUST01390,SUB001390,2025-10-22,17,1,Mobile,2
USE00005188,CUST01490,SUB001490,2025-11-09,35,1,Desktop,5
USE00005189,CUST01636,SUB001636,2025-06-20,106,3,Mobile,2
USE00005190,CUST02407,SUB002407,2025-08-15,55,1,Mobile,0
USE00005191,CUST02643,SUB002643,2025-10-26,52,2,Mobile,5
USE00005192,CUST00434,SUB000434,2025-10-24,16,1,Tablet,7
USE00005193,CUST02163,SUB002163,2025-09-12,8,1,Mobile,3
USE00005194,CUST01809,SUB001809,2025-10-18,0,1,Smart TV,3
USE00005195,CUST01511,SUB001511,2024-09-15,0,1,Mobile,2
USE00005196,CUST00116,SUB000116,2023-09-22,0,1,Mobile,0
USE00005197,CUST03328,SUB003328,2025-10-17,0,2,Mobile,0
USE00005198,CUST02301,SUB002301,2025-07-19,29,1,Desktop,8
USE00005199,CUST02807,SUB002807,2025-03-24,55,1,Desktop,2
USE00005200,CUST01323,SUB001323,2025-10-04,0,1,Desktop,5
USE00005201,CUST02699,SUB002699,2025-07-13,27,1,Desktop,0
USE00005202,CUST01670,SUB001670,2025-09-06,0,3,Mobile,30
USE00005203,CUST01660,SUB001660,2025-11-09,110,1,Mobile,0
USE00005204,CUST01359,SUB001359,2025-04-15,0,1,Mobile,4
USE00005205,CUST02505,SUB002505,2025-08-17,68,2,Desktop,2
USE00005206,CUST02826,SUB002826,2025-01-22,58,1,Smart TV,1
USE00005207,CUST03069,SUB003069,2024-12-01,1,2,Mobile,0
USE00005208,CUST03110,SUB003110,2024-12-24,0,1,Mobile,1
USE00005209,CUST00668,SUB000668,2025-11-12,0,4,Mobile,5
USE00005210,CUST02866,SUB002866,2025-05-10,40,2,Mobile,5
USE00005211,CUST01371,SUB001371,2023-08-02,0,4,Desktop,3
USE00005212,CUST02232,SUB002232,2024-07-14,27,1,Smart TV,5
USE00005213,CUST00744,SUB000744,2025-09-09,29,4,Tablet,5
USE00005214,CUST03412,SUB003412,2025-11-04,68,3,Mobile,4
USE00005215,CUST00431,SUB000431,2025-11-17,0,1,Mobile,5
USE00005216,CUST02761,SUB002761,2025-04-28,0,3,Smart TV,3
USE00005217,CUST03183,SUB003183,2025-04-21,34,1,Tablet,4
USE00005218,CUST01889,SUB001889,2025-06-11,61,1,Tablet,3
USE00005219,CUST02590,SUB002590,2025-10-26,89,2,Mobile,0
USE00005220,CUST01975,SUB001975,2024-11-10,0,1,Tablet,1
USE00005221,CUST02001,SUB002001,2025-11-13,38,1,Smart TV,0
USE00005222,CUST00753,SUB000753,2025-03-26,0,1,Mobile,2
USE00005223,CUST00013,SUB000013,2025-10-25,93,2,Tablet,4
USE00005224,CUST02540,SUB002540,2025-11-12,14,2,Mobile,24
USE00005225,CUST03391,SUB003391,2025-11-15,0,1,Tablet,1
USE00005226,CUST02078,SUB002078,2025-11-13,30,1,Tablet,10
USE00005227,CUST01091,SUB001091,2025-11-14,42,1,Mobile,8
USE00005228,CUST03133,SUB003133,2024-10-16,65,1,Desktop,0
USE00005229,CUST00115,SUB000115,2025-11-11,6,1,Smart TV,16
USE00005230,CUST01605,SUB001605,2024-02-01,28,3,Smart TV,10
USE00005231,CUST00817,SUB000817,2024-11-28,0,1,Mobile,3
USE00005232,CUST01703,SUB001703,2025-08-02,47,1,Desktop,3
USE00005233,CUST02355,SUB002355,2025-08-15,18,1,Tablet,19
USE00005234,CUST02422,SUB002422,2025-09-01,56,3,Mobile,0
USE00005235,CUST01740,SUB001740,2024-11-14,50,1,Mobile,10
USE00005236,CUST00967,SUB000967,2025-11-05,0,1,Desktop,0
USE00005237,CUST01998,SUB001998,2025-07-25,103,5,Mobile,12
USE00005238,CUST00202,SUB000202,2025-11-16,3,1,Mobile,1
USE00005239,CUST02220,SUB002220,2025-11-16,0,1,Mobile,2
USE00005240,CUST00010,SUB000010,2025-01-19,26,2,Mobile,8
USE00005241,CUST03411,SUB003411,2025-10-23,85,1,Console,0
USE00005242,CUST02761,SUB002761,2025-08-09,83,1,Desktop,1
USE00005243,CUST02424,SUB002424,2025-09-02,0,2,Desktop,1
USE00005244,CUST02537,SUB002537,2025-05-10,33,2,Console,2
USE00005245,CUST02018,SUB002018,2025-01-26,0,3,Mobile,3
USE00005246,CUST01313,SUB001313,2025-06-24,107,1,Mobile,4
USE00005247,CUST01983,SUB001983,2025-04-14,26,1,Mobile,5
USE00005248,CUST01693,SUB001693,2025-04-17,85,2,Mobile,4
USE00005249,CUST00413,SUB000413,2025-10-07,23,1,Tablet,2
USE00005250,CUST00458,SUB000458,2025-11-17,55,2,Mobile,8
USE00005251,CUST03065,SUB003065,2025-08-28,4,3,Mobile,2
USE00005252,CUST03338,SUB003338,2025-09-19,34,1,Mobile,1
USE00005253,CUST01434,SUB001434,2025-09-10,3,1,Mobile,17
USE00005254,CUST01511,SUB001511,2024-01-17,0,1,Mobile,2
USE00005255,CUST02323,SUB002323,2025-08-03,1,2,Mobile,4
USE00005256,CUST01553,SUB001553,2025-11-14,7,1,Mobile,8
USE00005257,CUST02972,SUB002972,2025-11-17,90,2,Desktop,7
USE00005258,CUST00395,SUB000395,2025-11-02,10,1,Desktop,3
USE00005259,CUST00048,SUB000048,2024-12-12,53,1,Desktop,9
USE00005260,CUST00974,SUB000974,2025-07-07,28,2,Mobile,0
USE00005261,CUST02482,SUB002482,2023-12-05,35,2,Smart TV,13
USE00005262,CUST01948,SUB001948,2025-11-09,3,1,Smart TV,7
USE00005263,CUST02660,SUB002660,2025-07-11,10,1,Mobile,1
USE00005264,CUST00456,SUB000456,2025-10-07,53,2,Tablet,1
USE00005265,CUST02367,SUB002367,2025-06-29,64,2,Mobile,16
USE00005266,CUST00701,SUB000701,2025-03-20,0,3,Tablet,1
USE00005267,CUST01720,SUB001720,2025-09-07,9,1,Mobile,20
USE00005268,CUST01308,SUB001308,2025-05-31,22,1,Mobile,0
USE00005269,CUST03387,SUB003387,2025-08-13,0,2,Tablet,1
USE00005270,CUST02756,SUB002756,2025-10-25,67,1,Desktop,5
USE00005271,CUST02547,SUB002547,2025-10-23,80,1,Smart TV,2
USE00005272,CUST03392,SUB003392,2025-09-12,32,1,Mobile,2
USE00005273,CUST02393,SUB002393,2025-01-13,70,2,Mobile,3
USE00005274,CUST00014,SUB000014,2025-10-31,9,2,Mobile,5
USE00005275,CUST02594,SUB002594,2025-11-02,4,3,Mobile,2
USE00005276,CUST01727,SUB001727,2025-07-01,39,2,Mobile,1
USE00005277,CUST03124,SUB003124,2025-03-07,59,2,Mobile,7
USE00005278,CUST01879,SUB001879,2025-02-21,0,3,Desktop,2
USE00005279,CUST01653,SUB001653,2025-06-08,55,1,Mobile,1
USE00005280,CUST02046,SUB002046,2025-10-13,0,2,Mobile,4
USE00005281,CUST02380,SUB002380,2025-09-16,41,1,Desktop,23
USE00005282,CUST02660,SUB002660,2025-08-17,0,1,Desktop,1
USE00005283,CUST01032,SUB001032,2025-09-26,24,1,Mobile,5
USE00005284,CUST00161,SUB000161,2025-07-13,0,1,Desktop,2
USE00005285,CUST02855,SUB002855,2025-09-28,58,4,Console,5
USE00005286,CUST00255,SUB000255,2025-06-05,62,1,Mobile,11
USE00005287,CUST02962,SUB002962,2025-11-06,0,2,Smart TV,0
USE00005288,CUST02860,SUB002860,2025-10-08,66,3,Smart TV,1
USE00005289,CUST02970,SUB002970,2024-07-31,0,1,Mobile,1
