BillingID,SubscriptionID,CustomerID,BillingDate,Amount,Discount,Tax,FinalAmount,PaymentMethod
BILL0009439,SUB001150,CUST01150,2025-09-23,19.99,0.0,1.76,21.75,Debit Card
BILL0009440,SUB001151,CUST01151,2024-04-18,12.99,0.0,0.67,13.66,Credit Card
BILL0009441,SUB001151,CUST01151,2024-05-18,12.99,0.0,0.8,13.79,PayPal
BILL0009442,SUB001151,CUST01151,2024-06-18,12.99,1.3,1.38,13.07,Apple Pay
BILL0009443,SUB001151,CUST01151,2024-07-18,12.99,0.0,1.37,14.36,Google Pay
BILL0009444,SUB001151,CUST01151,2024-08-18,12.99,0.0,1.55,14.54,PayPal
BILL0009445,SUB001151,CUST01151,2024-09-18,12.99,0.0,1.18,14.17,Apple Pay
BILL0009446,SUB001151,CUST01151,2024-10-18,12.99,0.0,0.92,13.91,Debit Card
BILL0009447,SUB001151,CUST01151,2024-11-18,12.99,0.0,1.32,14.31,UPI
BILL0009448,SUB001151,CUST01151,2024-12-18,12.99,0.0,0.81,13.8,Apple Pay
BILL0009449,SUB001151,CUST01151,2025-01-18,12.99,0.0,0.81,13.8,Apple Pay
BILL0009450,SUB001151,CUST01151,2025-02-18,12.99,0.0,1.47,14.46,PayPal
BILL0009451,SUB001151,CUST01151,2025-03-18,12.99,0.0,1.29,14.28,UPI
BILL0009452,SUB001151,CUST01151,2025-04-18,12.99,0.0,1.32,14.31,UPI
BILL0009453,SUB001151,CUST01151,2025-05-18,12.99,0.0,1.08,14.07,Debit Card
BILL0009454,SUB001151,CUST01151,2025-06-18,12.99,0.0,1.09,14.08,Google Pay
BILL0009455,SUB001151,CUST01151,2025-07-18,12.99,0.0,1.03,14.02,UPI
BILL0009456,SUB001151,CUST01151,2025-08-18,12.99,0.0,1.26,14.25,Debit Card
BILL0009457,SUB001151,CUST01151,2025-09-18,12.99,0.0,1.0,13.99,Net Banking
BILL0009458,SUB001151,CUST01151,2025-10-18,12.99,0.0,1.27,14.26,PayPal
BILL0009459,SUB001152,CUST01152,2024-09-10,19.99,0.0,1.83,21.82,Debit Card
BILL0009460,SUB001152,CUST01152,2024-10-10,19.99,0.0,1.9,21.89,Stripe
BILL0009461,SUB001152,CUST01152,2024-11-10,19.99,3.0,1.33,18.32,Net Banking
BILL0009462,SUB001152,CUST01152,2024-12-10,19.99,0.0,1.06,21.05,Apple Pay
BILL0009463,SUB001152,CUST01152,2025-01-10,19.99,4.0,1.23,17.22,UPI
BILL0009464,SUB001152,CUST01152,2025-02-10,19.99,0.0,2.27,22.26,Stripe
BILL0009465,SUB001152,CUST01152,2025-03-10,19.99,0.0,1.69,21.68,UPI
BILL0009466,SUB001152,CUST01152,2025-04-10,19.99,0.0,1.88,21.87,Net Banking
BILL0009467,SUB001152,CUST01152,2025-05-10,19.99,0.0,2.27,22.26,Google Pay
BILL0009468,SUB001152,CUST01152,2025-06-10,19.99,0.0,2.13,22.12,UPI
BILL0009469,SUB001152,CUST01152,2025-07-10,19.99,0.0,1.67,21.66,Google Pay
BILL0009470,SUB001152,CUST01152,2025-08-10,19.99,0.0,1.79,21.78,Net Banking
BILL0009471,SUB001152,CUST01152,2025-09-10,19.99,0.0,1.02,21.01,Stripe
BILL0009472,SUB001152,CUST01152,2025-10-10,19.99,0.0,1.23,21.22,Debit Card
BILL0009473,SUB001152,CUST01152,2025-11-10,19.99,0.0,1.87,21.86,Debit Card
BILL0009474,SUB001153,CUST01153,2024-01-09,7.99,0.0,0.82,8.81,Stripe
BILL0009475,SUB001153,CUST01153,2024-02-09,7.99,0.0,0.7,8.69,PayPal
BILL0009476,SUB001153,CUST01153,2024-03-09,7.99,0.0,0.85,8.84,Google Pay
BILL0009477,SUB001153,CUST01153,2024-04-09,7.99,0.0,0.68,8.67,PayPal
BILL0009478,SUB001153,CUST01153,2024-05-09,7.99,0.0,0.53,8.52,Stripe
BILL0009479,SUB001153,CUST01153,2024-06-09,7.99,0.0,0.54,8.53,Stripe
BILL0009480,SUB001153,CUST01153,2024-07-09,7.99,0.0,0.5,8.49,UPI
BILL0009481,SUB001153,CUST01153,2024-08-09,7.99,0.0,0.84,8.83,Stripe
BILL0009482,SUB001153,CUST01153,2024-09-09,7.99,0.0,0.52,8.51,Apple Pay
BILL0009483,SUB001153,CUST01153,2024-10-09,7.99,0.0,0.77,8.76,Credit Card
BILL0009484,SUB001153,CUST01153,2024-11-09,7.99,0.0,0.86,8.85,Net Banking
BILL0009485,SUB001153,CUST01153,2024-12-09,7.99,0.0,0.56,8.55,Credit Card
BILL0009486,SUB001153,CUST01153,2025-01-09,7.99,0.0,0.5,8.49,Debit Card
BILL0009487,SUB001153,CUST01153,2025-02-09,7.99,0.0,0.55,8.54,Net Banking
BILL0009488,SUB001153,CUST01153,2025-03-09,7.99,0.0,0.64,8.63,UPI
BILL0009489,SUB001153,CUST01153,2025-04-09,7.99,0.0,0.78,8.77,Stripe
BILL0009490,SUB001153,CUST01153,2025-05-09,7.99,0.0,0.47,8.46,Apple Pay
BILL0009491,SUB001153,CUST01153,2025-06-09,7.99,0.0,0.53,8.52,Net Banking
BILL0009492,SUB001153,CUST01153,2025-07-09,7.99,1.2,0.59,7.38,UPI
BILL0009493,SUB001153,CUST01153,2025-08-09,7.99,0.0,0.65,8.64,Stripe
BILL0009494,SUB001153,CUST01153,2025-09-09,7.99,0.0,0.45,8.44,Stripe
BILL0009495,SUB001153,CUST01153,2025-10-09,7.99,0.0,0.44,8.43,Google Pay
BILL0009496,SUB001153,CUST01153,2025-11-09,7.99,0.0,0.94,8.93,Stripe
BILL0009497,SUB001154,CUST01154,2025-03-02,12.99,0.0,1.26,14.25,Debit Card
BILL0009498,SUB001154,CUST01154,2025-04-02,12.99,0.0,0.78,13.77,Google Pay
BILL0009499,SUB001154,CUST01154,2025-05-02,12.99,0.0,0.72,13.71,Net Banking
BILL0009500,SUB001154,CUST01154,2025-06-02,12.99,0.0,1.46,14.45,Apple Pay
BILL0009501,SUB001154,CUST01154,2025-07-02,12.99,0.0,0.93,13.92,Apple Pay
BILL0009502,SUB001154,CUST01154,2025-08-02,12.99,0.0,0.8,13.79,PayPal
BILL0009503,SUB001155,CUST01155,2024-10-29,0.0,0.0,0.0,0.0,PayPal
BILL0009504,SUB001155,CUST01155,2024-11-29,0.0,0.0,0.0,0.0,UPI
BILL0009505,SUB001155,CUST01155,2024-12-29,0.0,0.0,0.0,0.0,Debit Card
BILL0009506,SUB001155,CUST01155,2025-01-29,0.0,0.0,0.0,0.0,Stripe
BILL0009507,SUB001155,CUST01155,2025-02-28,0.0,0.0,0.0,0.0,UPI
BILL0009508,SUB001155,CUST01155,2025-03-29,0.0,0.0,0.0,0.0,Debit Card
BILL0009509,SUB001155,CUST01155,2025-04-29,0.0,0.0,0.0,0.0,Credit Card
BILL0009510,SUB001155,CUST01155,2025-05-29,0.0,0.0,0.0,0.0,UPI
BILL0009511,SUB001155,CUST01155,2025-06-29,0.0,0.0,0.0,0.0,Credit Card
BILL0009512,SUB001155,CUST01155,2025-07-29,0.0,0.0,0.0,0.0,Net Banking
BILL0009513,SUB001155,CUST01155,2025-08-29,0.0,0.0,0.0,0.0,Credit Card
BILL0009514,SUB001155,CUST01155,2025-09-29,0.0,0.0,0.0,0.0,UPI
BILL0009515,SUB001155,CUST01155,2025-10-29,0.0,0.0,0.0,0.0,Credit Card
BILL0009516,SUB001156,CUST01156,2025-06-16,7.99,0.0,0.89,8.88,Google Pay
BILL0009517,SUB001156,CUST01156,2025-07-16,7.99,0.0,0.79,8.78,Credit Card
BILL0009518,SUB001156,CUST01156,2025-08-16,7.99,0.0,0.74,8.73,Google Pay
BILL0009519,SUB001156,CUST01156,2025-09-16,7.99,0.0,0.72,8.71,Debit Card
BILL0009520,SUB001156,CUST01156,2025-10-16,7.99,0.0,0.46,8.45,Apple Pay
BILL0009521,SUB001157,CUST01157,2025-09-27,19.99,4.0,2.29,18.28,Apple Pay
BILL0009522,SUB001157,CUST01157,2025-10-27,19.99,0.0,1.11,21.1,Apple Pay
BILL0009523,SUB001158,CUST01158,2025-10-21,12.99,0.0,1.28,14.27,Debit Card
BILL0009524,SUB001159,CUST01159,2024-03-28,0.0,0.0,0.0,0.0,Apple Pay
BILL0009525,SUB001159,CUST01159,2024-04-28,0.0,0.0,0.0,0.0,Stripe
BILL0009526,SUB001159,CUST01159,2024-05-28,0.0,0.0,0.0,0.0,Credit Card
BILL0009527,SUB001159,CUST01159,2024-06-28,0.0,0.0,0.0,0.0,Google Pay
BILL0009528,SUB001159,CUST01159,2024-07-28,0.0,0.0,0.0,0.0,Stripe
BILL0009529,SUB001159,CUST01159,2024-08-28,0.0,0.0,0.0,0.0,Google Pay
BILL0009530,SUB001159,CUST01159,2024-09-28,0.0,0.0,0.0,0.0,Credit Card
BILL0009531,SUB001159,CUST01159,2024-10-28,0.0,0.0,0.0,0.0,Stripe
BILL0009532,SUB001159,CUST01159,2024-11-28,0.0,0.0,0.0,0.0,Stripe
BILL0009533,SUB001159,CUST01159,2024-12-28,0.0,0.0,0.0,0.0,UPI
BILL0009534,SUB001159,CUST01159,2025-01-28,0.0,0.0,0.0,0.0,Debit Card
BILL0009535,SUB001159,CUST01159,2025-02-28,0.0,0.0,0.0,0.0,Stripe
BILL0009536,SUB001159,CUST01159,2025-03-28,0.0,0.0,0.0,0.0,UPI
BILL0009537,SUB001159,CUST01159,2025-04-28,0.0,0.0,0.0,0.0,Debit Card
BILL0009538,SUB001159,CUST01159,2025-05-28,0.0,0.0,0.0,0.0,Credit Card
BILL0009539,SUB001159,CUST01159,2025-06-28,0.0,0.0,0.0,0.0,Stripe
BILL0009540,SUB001159,CUST01159,2025-07-28,0.0,0.0,0.0,0.0,Debit Card
BILL0009541,SUB001159,CUST01159,2025-08-28,0.0,0.0,0.0,0.0,Apple Pay
BILL0009542,SUB001159,CUST01159,2025-09-28,0.0,0.0,0.0,0.0,Apple Pay
BILL0009543,SUB001159,CUST01159,2025-10-28,0.0,0.0,0.0,0.0,Credit Card
BILL0009544,SUB001160,CUST01160,2024-03-30,7.99,0.0,0.58,8.57,UPI
BILL0009545,SUB001160,CUST01160,2024-04-30,7.99,0.0,0.63,8.62,Google Pay
BILL0009546,SUB001160,CUST01160,2024-05-30,7.99,0.0,0.66,8.65,Debit Card
BILL0009547,SUB001160,CUST01160,2024-06-30,7.99,0.0,0.61,8.6,Stripe
BILL0009548,SUB001160,CUST01160,2024-07-30,7.99,0.0,0.48,8.47,Debit Card
BILL0009549,SUB001160,CUST01160,2024-08-30,7.99,0.0,0.94,8.93,UPI
BILL0009550,SUB001160,CUST01160,2024-09-30,7.99,0.0,0.78,8.77,Net Banking
BILL0009551,SUB001160,CUST01160,2024-10-30,7.99,0.0,0.84,8.83,Google Pay
BILL0009552,SUB001160,CUST01160,2024-11-30,7.99,0.0,0.59,8.58,Debit Card
BILL0009553,SUB001160,CUST01160,2024-12-30,7.99,0.0,0.85,8.84,Stripe
BILL0009554,SUB001160,CUST01160,2025-01-30,7.99,0.0,0.42,8.41,Google Pay
BILL0009555,SUB001160,CUST01160,2025-02-28,7.99,0.0,0.56,8.55,Debit Card
BILL0009556,SUB001160,CUST01160,2025-03-30,7.99,0.0,0.49,8.48,UPI
BILL0009557,SUB001160,CUST01160,2025-04-30,7.99,0.0,0.93,8.92,PayPal
BILL0009558,SUB001160,CUST01160,2025-05-30,7.99,0.0,0.82,8.81,Net Banking
BILL0009559,SUB001160,CUST01160,2025-06-30,7.99,1.6,0.46,6.85,UPI
BILL0009560,SUB001160,CUST01160,2025-07-30,7.99,0.0,0.62,8.61,Credit Card
BILL0009561,SUB001160,CUST01160,2025-08-30,7.99,0.0,0.72,8.71,PayPal
BILL0009562,SUB001160,CUST01160,2025-09-30,7.99,0.0,0.64,8.63,PayPal
BILL0009563,SUB001160,CUST01160,2025-10-30,7.99,0.0,0.84,8.83,Stripe
BILL0009564,SUB001161,CUST01161,2024-07-05,12.99,0.0,1.04,14.03,Debit Card
BILL0009565,SUB001161,CUST01161,2024-08-05,12.99,0.0,1.31,14.3,Stripe
BILL0009566,SUB001162,CUST01162,2023-09-10,19.99,0.0,2.0,21.99,PayPal
BILL0009567,SUB001162,CUST01162,2023-10-10,19.99,0.0,1.19,21.18,Credit Card
BILL0009568,SUB001162,CUST01162,2023-11-10,19.99,0.0,1.65,21.64,UPI
BILL0009569,SUB001162,CUST01162,2023-12-10,19.99,0.0,1.91,21.9,Stripe
BILL0009570,SUB001162,CUST01162,2024-01-10,19.99,0.0,1.7,21.69,Credit Card
BILL0009571,SUB001162,CUST01162,2024-02-10,19.99,0.0,1.45,21.44,Net Banking
BILL0009572,SUB001162,CUST01162,2024-03-10,19.99,0.0,1.36,21.35,Credit Card
BILL0009573,SUB001162,CUST01162,2024-04-10,19.99,0.0,2.07,22.06,Net Banking
BILL0009574,SUB001162,CUST01162,2024-05-10,19.99,3.0,1.78,18.77,PayPal
BILL0009575,SUB001162,CUST01162,2024-06-10,19.99,0.0,1.72,21.71,Apple Pay
BILL0009576,SUB001162,CUST01162,2024-07-10,19.99,0.0,1.07,21.06,Google Pay
BILL0009577,SUB001162,CUST01162,2024-08-10,19.99,0.0,1.82,21.81,PayPal
BILL0009578,SUB001162,CUST01162,2024-09-10,19.99,0.0,1.87,21.86,Debit Card
BILL0009579,SUB001162,CUST01162,2024-10-10,19.99,0.0,2.31,22.3,Google Pay
BILL0009580,SUB001162,CUST01162,2024-11-10,19.99,0.0,2.22,22.21,Net Banking
BILL0009581,SUB001162,CUST01162,2024-12-10,19.99,0.0,1.86,21.85,Credit Card
BILL0009582,SUB001162,CUST01162,2025-01-10,19.99,3.0,1.2,18.19,PayPal
BILL0009583,SUB001162,CUST01162,2025-02-10,19.99,0.0,1.74,21.73,PayPal
BILL0009584,SUB001162,CUST01162,2025-03-10,19.99,0.0,1.81,21.8,Apple Pay
BILL0009585,SUB001162,CUST01162,2025-04-10,19.99,4.0,2.32,18.31,Apple Pay
BILL0009586,SUB001162,CUST01162,2025-05-10,19.99,0.0,2.21,22.2,Stripe
BILL0009587,SUB001163,CUST01163,2024-04-21,0.0,0.0,0.0,0.0,UPI
BILL0009588,SUB001163,CUST01163,2024-05-21,0.0,0.0,0.0,0.0,UPI
BILL0009589,SUB001163,CUST01163,2024-06-21,0.0,0.0,0.0,0.0,Debit Card
BILL0009590,SUB001163,CUST01163,2024-07-21,0.0,0.0,0.0,0.0,Net Banking
BILL0009591,SUB001163,CUST01163,2024-08-21,0.0,0.0,0.0,0.0,Debit Card
BILL0009592,SUB001163,CUST01163,2024-09-21,0.0,0.0,0.0,0.0,Google Pay
BILL0009593,SUB001163,CUST01163,2024-10-21,0.0,0.0,0.0,0.0,UPI
BILL0009594,SUB001163,CUST01163,2024-11-21,0.0,0.0,0.0,0.0,Credit Card
BILL0009595,SUB001163,CUST01163,2024-12-21,0.0,0.0,0.0,0.0,Stripe
BILL0009596,SUB001163,CUST01163,2025-01-21,0.0,0.0,0.0,0.0,UPI
BILL0009597,SUB001163,CUST01163,2025-02-21,0.0,0.0,0.0,0.0,Credit Card
BILL0009598,SUB001163,CUST01163,2025-03-21,0.0,0.0,0.0,0.0,Net Banking
BILL0009599,SUB001163,CUST01163,2025-04-21,0.0,0.0,0.0,0.0,Debit Card
BILL0009600,SUB001163,CUST01163,2025-05-21,0.0,0.0,0.0,0.0,Credit Card
BILL0009601,SUB001163,CUST01163,2025-06-21,0.0,0.0,0.0,0.0,UPI
BILL0009602,SUB001163,CUST01163,2025-07-21,0.0,0.0,0.0,0.0,Apple Pay
BILL0009603,SUB001163,CUST01163,2025-08-21,0.0,0.0,0.0,0.0,Net Banking
BILL0009604,SUB001163,CUST01163,2025-09-21,0.0,0.0,0.0,0.0,Stripe
BILL0009605,SUB001163,CUST01163,2025-10-21,0.0,0.0,0.0,0.0,UPI
BILL0009606,SUB001164,CUST01164,2023-06-26,7.99,0.0,0.84,8.83,PayPal
BILL0009607,SUB001164,CUST01164,2023-07-26,7.99,0.0,0.76,8.75,Google Pay
BILL0009608,SUB001164,CUST01164,2023-08-26,7.99,0.0,0.96,8.95,Debit Card
BILL0009609,SUB001164,CUST01164,2023-09-26,7.99,0.0,0.68,8.67,UPI
BILL0009610,SUB001164,CUST01164,2023-10-26,7.99,0.0,0.65,8.64,PayPal
BILL0009611,SUB001164,CUST01164,2023-11-26,7.99,0.0,0.5,8.49,Google Pay
BILL0009612,SUB001164,CUST01164,2023-12-26,7.99,0.0,0.54,8.53,Stripe
BILL0009613,SUB001164,CUST01164,2024-01-26,7.99,1.2,0.56,7.35,Apple Pay
BILL0009614,SUB001164,CUST01164,2024-02-26,7.99,0.0,0.79,8.78,Apple Pay
BILL0009615,SUB001164,CUST01164,2024-03-26,7.99,0.0,0.62,8.61,UPI
BILL0009616,SUB001164,CUST01164,2024-04-26,7.99,0.0,0.94,8.93,Google Pay
BILL0009617,SUB001164,CUST01164,2024-05-26,7.99,0.0,0.45,8.44,PayPal
BILL0009618,SUB001164,CUST01164,2024-06-26,7.99,0.0,0.41,8.4,Debit Card
BILL0009619,SUB001164,CUST01164,2024-07-26,7.99,0.0,0.42,8.41,Debit Card
BILL0009620,SUB001164,CUST01164,2024-08-26,7.99,0.0,0.76,8.75,Debit Card
BILL0009621,SUB001164,CUST01164,2024-09-26,7.99,0.0,0.46,8.45,Google Pay
BILL0009622,SUB001164,CUST01164,2024-10-26,7.99,0.0,0.62,8.61,Debit Card
BILL0009623,SUB001164,CUST01164,2024-11-26,7.99,1.2,0.74,7.53,PayPal
BILL0009624,SUB001164,CUST01164,2024-12-26,7.99,0.0,0.5,8.49,Google Pay
BILL0009625,SUB001164,CUST01164,2025-01-26,7.99,0.0,0.66,8.65,Credit Card
BILL0009626,SUB001164,CUST01164,2025-02-26,7.99,0.0,0.61,8.6,Debit Card
BILL0009627,SUB001164,CUST01164,2025-03-26,7.99,0.0,0.44,8.43,Credit Card
BILL0009628,SUB001164,CUST01164,2025-04-26,7.99,0.0,0.47,8.46,UPI
BILL0009629,SUB001164,CUST01164,2025-05-26,7.99,0.0,0.73,8.72,UPI
BILL0009630,SUB001164,CUST01164,2025-06-26,7.99,1.2,0.85,7.64,Google Pay
BILL0009631,SUB001164,CUST01164,2025-07-26,7.99,0.0,0.93,8.92,Google Pay
BILL0009632,SUB001164,CUST01164,2025-08-26,7.99,0.0,0.8,8.79,Apple Pay
BILL0009633,SUB001164,CUST01164,2025-09-26,7.99,0.0,0.55,8.54,Apple Pay
BILL0009634,SUB001164,CUST01164,2025-10-26,7.99,0.0,0.48,8.47,Apple Pay
BILL0009635,SUB001165,CUST01165,2025-09-15,19.99,0.0,1.1,21.09,Apple Pay
BILL0009636,SUB001166,CUST01166,2025-11-03,0.0,0.0,0.0,0.0,UPI
BILL0009637,SUB001167,CUST01167,2024-01-07,7.99,0.0,0.48,8.47,Net Banking
BILL0009638,SUB001167,CUST01167,2024-02-07,7.99,0.0,0.92,8.91,Stripe
BILL0009639,SUB001167,CUST01167,2024-03-07,7.99,0.0,0.72,8.71,Debit Card
BILL0009640,SUB001167,CUST01167,2024-04-07,7.99,0.0,0.78,8.77,Net Banking
BILL0009641,SUB001167,CUST01167,2024-05-07,7.99,0.0,0.48,8.47,Debit Card
BILL0009642,SUB001167,CUST01167,2024-06-07,7.99,0.0,0.93,8.92,Debit Card
BILL0009643,SUB001167,CUST01167,2024-07-07,7.99,0.0,0.66,8.65,Debit Card
BILL0009644,SUB001167,CUST01167,2024-08-07,7.99,0.0,0.94,8.93,Google Pay
BILL0009645,SUB001167,CUST01167,2024-09-07,7.99,0.0,0.73,8.72,Credit Card
BILL0009646,SUB001167,CUST01167,2024-10-07,7.99,0.0,0.51,8.5,Net Banking
BILL0009647,SUB001167,CUST01167,2024-11-07,7.99,0.0,0.56,8.55,Apple Pay
BILL0009648,SUB001167,CUST01167,2024-12-07,7.99,0.0,0.82,8.81,UPI
BILL0009649,SUB001167,CUST01167,2025-01-07,7.99,0.0,0.67,8.66,Google Pay
BILL0009650,SUB001167,CUST01167,2025-02-07,7.99,0.0,0.57,8.56,PayPal
BILL0009651,SUB001167,CUST01167,2025-03-07,7.99,0.0,0.47,8.46,Apple Pay
BILL0009652,SUB001167,CUST01167,2025-04-07,7.99,0.0,0.82,8.81,Google Pay
BILL0009653,SUB001167,CUST01167,2025-05-07,7.99,0.0,0.56,8.55,Credit Card
BILL0009654,SUB001167,CUST01167,2025-06-07,7.99,0.0,0.68,8.67,Stripe
BILL0009655,SUB001167,CUST01167,2025-07-07,7.99,0.0,0.55,8.54,UPI
BILL0009656,SUB001167,CUST01167,2025-08-07,7.99,0.0,0.56,8.55,Stripe
BILL0009657,SUB001167,CUST01167,2025-09-07,7.99,0.0,0.63,8.62,Google Pay
BILL0009658,SUB001167,CUST01167,2025-10-07,7.99,0.0,0.67,8.66,Credit Card
BILL0009659,SUB001167,CUST01167,2025-11-07,7.99,0.0,0.48,8.47,Credit Card
BILL0009660,SUB001168,CUST01168,2025-08-31,12.99,0.0,0.87,13.86,Apple Pay
BILL0009661,SUB001168,CUST01168,2025-09-30,12.99,0.0,1.18,14.17,Apple Pay
BILL0009662,SUB001169,CUST01169,2025-09-02,12.99,0.0,1.19,14.18,Stripe
BILL0009663,SUB001169,CUST01169,2025-10-02,12.99,0.0,1.07,14.06,Google Pay
BILL0009664,SUB001169,CUST01169,2025-11-02,12.99,0.0,1.25,14.24,Apple Pay
BILL0009665,SUB001170,CUST01170,2025-08-29,7.99,0.0,0.92,8.91,UPI
BILL0009666,SUB001170,CUST01170,2025-09-29,7.99,0.0,0.8,8.79,Net Banking
BILL0009667,SUB001170,CUST01170,2025-10-29,7.99,0.0,0.68,8.67,Google Pay
BILL0009668,SUB001171,CUST01171,2025-08-03,7.99,0.0,0.83,8.82,UPI
BILL0009669,SUB001171,CUST01171,2025-09-03,7.99,0.0,0.52,8.51,UPI
BILL0009670,SUB001171,CUST01171,2025-10-03,7.99,0.0,0.49,8.48,Google Pay
BILL0009671,SUB001171,CUST01171,2025-11-03,7.99,0.0,0.54,8.53,Stripe
BILL0009672,SUB001172,CUST01172,2024-04-29,7.99,0.0,0.48,8.47,UPI
BILL0009673,SUB001172,CUST01172,2024-05-29,7.99,0.0,0.56,8.55,PayPal
BILL0009674,SUB001172,CUST01172,2024-06-29,7.99,0.0,0.62,8.61,Credit Card
BILL0009675,SUB001172,CUST01172,2024-07-29,7.99,1.6,0.69,7.08,Stripe
BILL0009676,SUB001172,CUST01172,2024-08-29,7.99,0.0,0.42,8.41,Credit Card
BILL0009677,SUB001172,CUST01172,2024-09-29,7.99,0.0,0.68,8.67,Net Banking
BILL0009678,SUB001172,CUST01172,2024-10-29,7.99,0.0,0.44,8.43,UPI
BILL0009679,SUB001172,CUST01172,2024-11-29,7.99,0.0,0.43,8.42,Debit Card
BILL0009680,SUB001172,CUST01172,2024-12-29,7.99,0.0,0.53,8.52,Google Pay
BILL0009681,SUB001172,CUST01172,2025-01-29,7.99,0.0,0.75,8.74,Credit Card
BILL0009682,SUB001172,CUST01172,2025-02-28,7.99,1.2,0.95,7.74,Net Banking
BILL0009683,SUB001172,CUST01172,2025-03-29,7.99,0.0,0.45,8.44,Credit Card
BILL0009684,SUB001172,CUST01172,2025-04-29,7.99,0.0,0.42,8.41,Stripe
BILL0009685,SUB001172,CUST01172,2025-05-29,7.99,0.0,0.92,8.91,Net Banking
BILL0009686,SUB001172,CUST01172,2025-06-29,7.99,0.0,0.55,8.54,Stripe
BILL0009687,SUB001172,CUST01172,2025-07-29,7.99,0.0,0.91,8.9,UPI
BILL0009688,SUB001172,CUST01172,2025-08-29,7.99,1.6,0.79,7.18,UPI
BILL0009689,SUB001172,CUST01172,2025-09-29,7.99,0.0,0.81,8.8,Credit Card
BILL0009690,SUB001172,CUST01172,2025-10-29,7.99,0.0,0.71,8.7,Stripe
BILL0009691,SUB001173,CUST01173,2025-04-19,12.99,1.3,1.55,13.24,Debit Card
BILL0009692,SUB001173,CUST01173,2025-05-19,12.99,0.0,1.34,14.33,Debit Card
BILL0009693,SUB001174,CUST01174,2025-01-27,0.0,0.0,0.0,0.0,Stripe
BILL0009694,SUB001174,CUST01174,2025-02-27,0.0,0.0,0.0,0.0,Stripe
BILL0009695,SUB001174,CUST01174,2025-03-27,0.0,0.0,0.0,0.0,PayPal
BILL0009696,SUB001174,CUST01174,2025-04-27,0.0,0.0,0.0,0.0,Debit Card
BILL0009697,SUB001174,CUST01174,2025-05-27,0.0,0.0,0.0,0.0,Apple Pay
BILL0009698,SUB001174,CUST01174,2025-06-27,0.0,0.0,0.0,0.0,Google Pay
BILL0009699,SUB001174,CUST01174,2025-07-27,0.0,0.0,0.0,0.0,Net Banking
BILL0009700,SUB001174,CUST01174,2025-08-27,0.0,0.0,0.0,0.0,Credit Card
BILL0009701,SUB001174,CUST01174,2025-09-27,0.0,0.0,0.0,0.0,Debit Card
BILL0009702,SUB001174,CUST01174,2025-10-27,0.0,0.0,0.0,0.0,Apple Pay
BILL0009703,SUB001175,CUST01175,2024-11-12,7.99,0.0,0.51,8.5,Credit Card
BILL0009704,SUB001175,CUST01175,2024-12-12,7.99,0.0,0.48,8.47,Stripe
BILL0009705,SUB001175,CUST01175,2025-01-12,7.99,0.0,0.51,8.5,Debit Card
BILL0009706,SUB001175,CUST01175,2025-02-12,7.99,0.0,0.55,8.54,Debit Card
BILL0009707,SUB001175,CUST01175,2025-03-12,7.99,0.0,0.49,8.48,Debit Card
BILL0009708,SUB001175,CUST01175,2025-04-12,7.99,0.0,0.59,8.58,UPI
BILL0009709,SUB001175,CUST01175,2025-05-12,7.99,0.0,0.95,8.94,Debit Card
BILL0009710,SUB001175,CUST01175,2025-06-12,7.99,0.0,0.46,8.45,UPI
BILL0009711,SUB001175,CUST01175,2025-07-12,7.99,0.0,0.63,8.62,Apple Pay
BILL0009712,SUB001175,CUST01175,2025-08-12,7.99,0.0,0.61,8.6,Debit Card
BILL0009713,SUB001175,CUST01175,2025-09-12,7.99,0.0,0.67,8.66,PayPal
BILL0009714,SUB001175,CUST01175,2025-10-12,7.99,0.0,0.52,8.51,UPI
BILL0009715,SUB001175,CUST01175,2025-11-12,7.99,0.0,0.88,8.87,Stripe
BILL0009716,SUB001176,CUST01176,2025-03-05,29.99,0.0,2.73,32.72,Google Pay
BILL0009717,SUB001176,CUST01176,2025-04-05,29.99,0.0,1.97,31.96,Net Banking
BILL0009718,SUB001176,CUST01176,2025-05-05,29.99,0.0,1.82,31.81,Net Banking
BILL0009719,SUB001176,CUST01176,2025-06-05,29.99,0.0,3.2,33.19,Debit Card
BILL0009720,SUB001176,CUST01176,2025-07-05,29.99,0.0,3.38,33.37,PayPal
BILL0009721,SUB001177,CUST01177,2024-05-21,12.99,0.0,0.88,13.87,Google Pay
BILL0009722,SUB001177,CUST01177,2024-06-21,12.99,0.0,1.0,13.99,Debit Card
BILL0009723,SUB001177,CUST01177,2024-07-21,12.99,0.0,1.49,14.48,Google Pay
BILL0009724,SUB001177,CUST01177,2024-08-21,12.99,0.0,0.72,13.71,Net Banking
BILL0009725,SUB001177,CUST01177,2024-09-21,12.99,0.0,1.52,14.51,UPI
BILL0009726,SUB001177,CUST01177,2024-10-21,12.99,1.95,0.65,11.69,UPI
BILL0009727,SUB001177,CUST01177,2024-11-21,12.99,0.0,0.75,13.74,PayPal
BILL0009728,SUB001177,CUST01177,2024-12-21,12.99,2.6,1.55,11.94,UPI
BILL0009729,SUB001177,CUST01177,2025-01-21,12.99,0.0,0.91,13.9,Apple Pay
BILL0009730,SUB001178,CUST01178,2025-06-26,0.0,0.0,0.0,0.0,Net Banking
BILL0009731,SUB001178,CUST01178,2025-07-26,0.0,0.0,0.0,0.0,Credit Card
